,Date,snmpreportedmac,variable,value,sort_order,transmission_type,radio_type
260,2020-03-01,A8:9F:EC:FC:30:95,2.4_Tx_mcs1,11496770,1,Tx,2.4
261,2020-03-01,A8:9F:EC:FC:30:A5,2.4_Tx_mcs1,19314537,1,Tx,2.4
262,2020-03-01,A8:9F:EC:FC:30:AD,2.4_Tx_mcs1,13314161,1,Tx,2.4
263,2020-03-01,A8:9F:EC:FC:30:B5,2.4_Tx_mcs1,11333949,1,Tx,2.4
264,2020-03-01,A8:9F:EC:FC:30:C1,2.4_Tx_mcs1,9895566,1,Tx,2.4
265,2020-03-01,A8:9F:EC:FC:30:D1,2.4_Tx_mcs1,13349714,1,Tx,2.4
266,2020-03-01,A8:9F:EC:FC:30:D5,2.4_Tx_mcs1,3699630,1,Tx,2.4
267,2020-03-01,A8:9F:EC:FC:30:DD,2.4_Tx_mcs1,9911235,1,Tx,2.4
268,2020-03-01,A8:9F:EC:FC:30:E5,2.4_Tx_mcs1,24514001,1,Tx,2.4
269,2020-03-01,A8:9F:EC:FC:32:19,2.4_Tx_mcs1,11460773,1,Tx,2.4
270,2020-03-01,A8:9F:EC:FC:32:1D,2.4_Tx_mcs1,18311024,1,Tx,2.4
271,2020-03-01,A8:9F:EC:FC:32:4D,2.4_Tx_mcs1,4445825,1,Tx,2.4
272,2020-03-01,F8:2D:C0:BD:D1:5D,2.4_Tx_mcs1,5251559,1,Tx,2.4
273,2020-03-01,F8:2D:C0:BF:95:29,2.4_Tx_mcs1,6214224,1,Tx,2.4
274,2020-03-01,F8:2D:C0:BF:95:31,2.4_Tx_mcs1,11972817,1,Tx,2.4
275,2020-03-01,F8:2D:C0:BF:95:35,2.4_Tx_mcs1,5569775,1,Tx,2.4
276,2020-03-01,F8:2D:C0:BF:96:49,2.4_Tx_mcs1,9466053,1,Tx,2.4
277,2020-03-01,F8:2D:C0:BF:96:61,2.4_Tx_mcs1,9945530,1,Tx,2.4
278,2020-03-01,F8:2D:C0:BF:96:65,2.4_Tx_mcs1,13628496,1,Tx,2.4
279,2020-03-01,F8:2D:C0:BF:96:69,2.4_Tx_mcs1,10318716,1,Tx,2.4
280,2020-03-01,F8:2D:C0:BF:96:6D,2.4_Tx_mcs1,6569613,1,Tx,2.4
281,2020-03-01,F8:2D:C0:BF:96:75,2.4_Tx_mcs1,7944680,1,Tx,2.4
282,2020-03-01,F8:2D:C0:BF:96:79,2.4_Tx_mcs1,13082074,1,Tx,2.4
283,2020-03-02,A8:9F:EC:DA:91:3D,2.4_Tx_mcs1,126134,1,Tx,2.4
284,2020-03-02,A8:9F:EC:DA:B2:51,2.4_Tx_mcs1,6564,1,Tx,2.4
285,2020-03-02,A8:9F:EC:DA:B2:65,2.4_Tx_mcs1,31417,1,Tx,2.4
286,2020-03-02,A8:9F:EC:DA:B3:F9,2.4_Tx_mcs1,212881,1,Tx,2.4
287,2020-03-02,A8:9F:EC:DA:B5:91,2.4_Tx_mcs1,2617,1,Tx,2.4
288,2020-03-02,A8:9F:EC:DA:B6:09,2.4_Tx_mcs1,20015,1,Tx,2.4
289,2020-03-02,A8:9F:EC:DA:B9:89,2.4_Tx_mcs1,402248,1,Tx,2.4
290,2020-03-02,A8:9F:EC:DA:C4:1D,2.4_Tx_mcs1,62255,1,Tx,2.4
291,2020-03-02,A8:9F:EC:FB:EC:2D,2.4_Tx_mcs1,245043,1,Tx,2.4
292,2020-03-02,A8:9F:EC:FB:EC:99,2.4_Tx_mcs1,26759,1,Tx,2.4
293,2020-03-02,A8:9F:EC:FB:EC:A1,2.4_Tx_mcs1,53583,1,Tx,2.4
294,2020-03-02,A8:9F:EC:FB:EC:C5,2.4_Tx_mcs1,31509,1,Tx,2.4
295,2020-03-02,A8:9F:EC:FC:22:81,2.4_Tx_mcs1,54213,1,Tx,2.4
296,2020-03-02,A8:9F:EC:FC:22:BD,2.4_Tx_mcs1,209900,1,Tx,2.4
297,2020-03-02,A8:9F:EC:FC:26:39,2.4_Tx_mcs1,45312,1,Tx,2.4
298,2020-03-02,A8:9F:EC:FC:26:59,2.4_Tx_mcs1,45095,1,Tx,2.4
299,2020-03-02,A8:9F:EC:FC:26:ED,2.4_Tx_mcs1,20329,1,Tx,2.4
300,2020-03-02,A8:9F:EC:FC:26:F5,2.4_Tx_mcs1,475439,1,Tx,2.4
301,2020-03-02,A8:9F:EC:FC:26:F9,2.4_Tx_mcs1,1412091,1,Tx,2.4
302,2020-03-02,A8:9F:EC:FC:27:11,2.4_Tx_mcs1,20015,1,Tx,2.4
303,2020-03-02,A8:9F:EC:FC:27:21,2.4_Tx_mcs1,163202,1,Tx,2.4
304,2020-03-02,A8:9F:EC:FC:27:55,2.4_Tx_mcs1,22393,1,Tx,2.4
305,2020-03-02,A8:9F:EC:FC:27:E5,2.4_Tx_mcs1,42452,1,Tx,2.4
306,2020-03-02,A8:9F:EC:FC:28:D9,2.4_Tx_mcs1,76307,1,Tx,2.4
307,2020-03-02,A8:9F:EC:FC:29:11,2.4_Tx_mcs1,126099,1,Tx,2.4
308,2020-03-02,A8:9F:EC:FC:29:1D,2.4_Tx_mcs1,31509,1,Tx,2.4
309,2020-03-02,A8:9F:EC:FC:29:9D,2.4_Tx_mcs1,323427,1,Tx,2.4
310,2020-03-02,A8:9F:EC:FC:29:A5,2.4_Tx_mcs1,576333,1,Tx,2.4
311,2020-03-02,A8:9F:EC:FC:29:F5,2.4_Tx_mcs1,45095,1,Tx,2.4
312,2020-03-02,A8:9F:EC:FC:2A:01,2.4_Tx_mcs1,233158,1,Tx,2.4
313,2020-03-02,A8:9F:EC:FC:30:85,2.4_Tx_mcs1,19479,1,Tx,2.4
314,2020-03-02,A8:9F:EC:FC:30:89,2.4_Tx_mcs1,195770,1,Tx,2.4
315,2020-03-02,A8:9F:EC:FC:30:95,2.4_Tx_mcs1,245043,1,Tx,2.4
316,2020-03-02,A8:9F:EC:FC:30:B5,2.4_Tx_mcs1,280063,1,Tx,2.4
317,2020-03-02,A8:9F:EC:FC:30:C1,2.4_Tx_mcs1,126090,1,Tx,2.4
318,2020-03-02,A8:9F:EC:FC:30:D1,2.4_Tx_mcs1,2051363,1,Tx,2.4
319,2020-03-02,A8:9F:EC:FC:30:D5,2.4_Tx_mcs1,263070,1,Tx,2.4
320,2020-03-02,A8:9F:EC:FC:30:DD,2.4_Tx_mcs1,76019,1,Tx,2.4
321,2020-03-02,A8:9F:EC:FC:30:E5,2.4_Tx_mcs1,64148,1,Tx,2.4
322,2020-03-02,A8:9F:EC:FC:32:19,2.4_Tx_mcs1,31510,1,Tx,2.4
323,2020-03-02,A8:9F:EC:FC:32:1D,2.4_Tx_mcs1,126234,1,Tx,2.4
324,2020-03-02,A8:9F:EC:FC:32:4D,2.4_Tx_mcs1,309739,1,Tx,2.4
325,2020-03-02,F8:2D:C0:BD:D1:5D,2.4_Tx_mcs1,510677,1,Tx,2.4
326,2020-03-02,F8:2D:C0:BF:95:29,2.4_Tx_mcs1,115745,1,Tx,2.4
327,2020-03-02,F8:2D:C0:BF:95:31,2.4_Tx_mcs1,189088,1,Tx,2.4
328,2020-03-02,F8:2D:C0:BF:95:35,2.4_Tx_mcs1,20329,1,Tx,2.4
329,2020-03-02,F8:2D:C0:BF:96:49,2.4_Tx_mcs1,418515,1,Tx,2.4
330,2020-03-02,F8:2D:C0:BF:96:65,2.4_Tx_mcs1,128752,1,Tx,2.4
331,2020-03-02,F8:2D:C0:BF:96:69,2.4_Tx_mcs1,1216485,1,Tx,2.4
332,2020-03-02,F8:2D:C0:BF:96:6D,2.4_Tx_mcs1,576842,1,Tx,2.4
333,2020-03-02,F8:2D:C0:BF:96:75,2.4_Tx_mcs1,146740,1,Tx,2.4
334,2020-03-01,74:EA:E8:F2:C9:25,2.4_Tx_mcs2,9771632,2,Tx,2.4
335,2020-03-01,74:EA:E8:F2:CB:AD,2.4_Tx_mcs2,6051367,2,Tx,2.4
336,2020-03-01,74:EA:E8:F2:CD:4D,2.4_Tx_mcs2,7009593,2,Tx,2.4
337,2020-03-01,74:EA:E8:F2:CD:5D,2.4_Tx_mcs2,16526632,2,Tx,2.4
338,2020-03-01,74:EA:E8:F2:CD:61,2.4_Tx_mcs2,7767536,2,Tx,2.4
339,2020-03-01,74:EA:E8:F2:CD:65,2.4_Tx_mcs2,6078842,2,Tx,2.4
340,2020-03-01,74:EA:E8:F2:CD:6D,2.4_Tx_mcs2,6910990,2,Tx,2.4
341,2020-03-01,74:EA:E8:F2:CD:D5,2.4_Tx_mcs2,5822531,2,Tx,2.4
342,2020-03-01,74:EA:E8:F2:CD:D9,2.4_Tx_mcs2,5516656,2,Tx,2.4
343,2020-03-01,74:EA:E8:F2:CE:4D,2.4_Tx_mcs2,7639869,2,Tx,2.4
344,2020-03-01,74:EA:E8:F2:D2:69,2.4_Tx_mcs2,9942561,2,Tx,2.4
345,2020-03-01,A8:9F:EC:DA:90:21,2.4_Tx_mcs2,14411772,2,Tx,2.4
346,2020-03-01,A8:9F:EC:DA:90:41,2.4_Tx_mcs2,8250265,2,Tx,2.4
347,2020-03-01,A8:9F:EC:DA:90:8D,2.4_Tx_mcs2,7273568,2,Tx,2.4
348,2020-03-01,A8:9F:EC:DA:90:91,2.4_Tx_mcs2,11117720,2,Tx,2.4
349,2020-03-01,A8:9F:EC:DA:90:99,2.4_Tx_mcs2,7249122,2,Tx,2.4
350,2020-03-01,A8:9F:EC:DA:90:9D,2.4_Tx_mcs2,6489284,2,Tx,2.4
351,2020-03-01,A8:9F:EC:DA:90:A1,2.4_Tx_mcs2,7942384,2,Tx,2.4
352,2020-03-01,A8:9F:EC:DA:90:B1,2.4_Tx_mcs2,6194780,2,Tx,2.4
353,2020-03-01,A8:9F:EC:DA:91:1D,2.4_Tx_mcs2,7755352,2,Tx,2.4
354,2020-03-01,A8:9F:EC:DA:91:3D,2.4_Tx_mcs2,7323787,2,Tx,2.4
355,2020-03-01,A8:9F:EC:DA:91:49,2.4_Tx_mcs2,12427525,2,Tx,2.4
356,2020-03-01,A8:9F:EC:DA:91:4D,2.4_Tx_mcs2,12202454,2,Tx,2.4
357,2020-03-01,A8:9F:EC:DA:AD:51,2.4_Tx_mcs2,12538440,2,Tx,2.4
358,2020-03-01,A8:9F:EC:DA:AF:FD,2.4_Tx_mcs2,26046742,2,Tx,2.4
359,2020-03-01,A8:9F:EC:DA:B1:91,2.4_Tx_mcs2,9551253,2,Tx,2.4
360,2020-03-01,A8:9F:EC:DA:B2:39,2.4_Tx_mcs2,15467342,2,Tx,2.4
361,2020-03-01,A8:9F:EC:DA:B2:49,2.4_Tx_mcs2,27270503,2,Tx,2.4
362,2020-03-01,A8:9F:EC:DA:B2:4D,2.4_Tx_mcs2,18775155,2,Tx,2.4
363,2020-03-01,A8:9F:EC:DA:B2:51,2.4_Tx_mcs2,9462637,2,Tx,2.4
364,2020-03-01,A8:9F:EC:DA:B2:65,2.4_Tx_mcs2,6267053,2,Tx,2.4
365,2020-03-01,A8:9F:EC:DA:B2:69,2.4_Tx_mcs2,9197449,2,Tx,2.4
366,2020-03-01,A8:9F:EC:DA:B2:6D,2.4_Tx_mcs2,10894697,2,Tx,2.4
367,2020-03-01,A8:9F:EC:DA:B2:71,2.4_Tx_mcs2,9288777,2,Tx,2.4
368,2020-03-01,A8:9F:EC:DA:B2:75,2.4_Tx_mcs2,9098638,2,Tx,2.4
369,2020-03-01,A8:9F:EC:DA:B2:E1,2.4_Tx_mcs2,7909926,2,Tx,2.4
370,2020-03-01,A8:9F:EC:DA:B3:7D,2.4_Tx_mcs2,9370000,2,Tx,2.4
371,2020-03-01,A8:9F:EC:DA:B3:91,2.4_Tx_mcs2,16901492,2,Tx,2.4
372,2020-03-01,A8:9F:EC:DA:B3:F5,2.4_Tx_mcs2,15975971,2,Tx,2.4
373,2020-03-01,A8:9F:EC:DA:B3:F9,2.4_Tx_mcs2,44177232,2,Tx,2.4
374,2020-03-01,A8:9F:EC:DA:B4:01,2.4_Tx_mcs2,16884416,2,Tx,2.4
375,2020-03-01,A8:9F:EC:DA:B5:85,2.4_Tx_mcs2,16447076,2,Tx,2.4
376,2020-03-01,A8:9F:EC:DA:B5:8D,2.4_Tx_mcs2,6978267,2,Tx,2.4
377,2020-03-01,A8:9F:EC:DA:B5:91,2.4_Tx_mcs2,16591877,2,Tx,2.4
378,2020-03-01,A8:9F:EC:DA:B5:FD,2.4_Tx_mcs2,7263676,2,Tx,2.4
379,2020-03-01,A8:9F:EC:DA:B6:09,2.4_Tx_mcs2,5282163,2,Tx,2.4
380,2020-03-01,A8:9F:EC:DA:B6:79,2.4_Tx_mcs2,5606835,2,Tx,2.4
381,2020-03-01,A8:9F:EC:DA:B6:81,2.4_Tx_mcs2,6005962,2,Tx,2.4
382,2020-03-01,A8:9F:EC:DA:B9:89,2.4_Tx_mcs2,14811018,2,Tx,2.4
383,2020-03-01,A8:9F:EC:DA:B9:C5,2.4_Tx_mcs2,5003643,2,Tx,2.4
384,2020-03-01,A8:9F:EC:DA:B9:D1,2.4_Tx_mcs2,4003538,2,Tx,2.4
385,2020-03-01,A8:9F:EC:DA:B9:D5,2.4_Tx_mcs2,12533185,2,Tx,2.4
386,2020-03-01,A8:9F:EC:DA:B9:D9,2.4_Tx_mcs2,3303254,2,Tx,2.4
387,2020-03-01,A8:9F:EC:DA:B9:E5,2.4_Tx_mcs2,40941252,2,Tx,2.4
388,2020-03-01,A8:9F:EC:DA:B9:ED,2.4_Tx_mcs2,3880825,2,Tx,2.4
389,2020-03-01,A8:9F:EC:DA:BA:75,2.4_Tx_mcs2,14074450,2,Tx,2.4
390,2020-03-01,A8:9F:EC:DA:C4:19,2.4_Tx_mcs2,4883274,2,Tx,2.4
391,2020-03-01,A8:9F:EC:DA:C4:1D,2.4_Tx_mcs2,5399293,2,Tx,2.4
392,2020-03-01,A8:9F:EC:DA:C4:21,2.4_Tx_mcs2,23538245,2,Tx,2.4
393,2020-03-01,A8:9F:EC:DA:C4:41,2.4_Tx_mcs2,23936584,2,Tx,2.4
394,2020-03-01,A8:9F:EC:DA:C4:51,2.4_Tx_mcs2,15283837,2,Tx,2.4
395,2020-03-01,A8:9F:EC:FB:EB:31,2.4_Tx_mcs2,13375081,2,Tx,2.4
396,2020-03-01,A8:9F:EC:FB:EB:E1,2.4_Tx_mcs2,5214620,2,Tx,2.4
397,2020-03-01,A8:9F:EC:FB:EC:2D,2.4_Tx_mcs2,12864600,2,Tx,2.4
398,2020-03-01,A8:9F:EC:FB:EC:99,2.4_Tx_mcs2,21507177,2,Tx,2.4
399,2020-03-01,A8:9F:EC:FB:EC:A1,2.4_Tx_mcs2,12061870,2,Tx,2.4
400,2020-03-01,A8:9F:EC:FB:EC:C5,2.4_Tx_mcs2,3658706,2,Tx,2.4
401,2020-03-01,A8:9F:EC:FB:ED:61,2.4_Tx_mcs2,13470534,2,Tx,2.4
402,2020-03-01,A8:9F:EC:FC:22:81,2.4_Tx_mcs2,15679426,2,Tx,2.4
403,2020-03-01,A8:9F:EC:FC:22:AD,2.4_Tx_mcs2,7161285,2,Tx,2.4
404,2020-03-01,A8:9F:EC:FC:22:BD,2.4_Tx_mcs2,7959917,2,Tx,2.4
405,2020-03-01,A8:9F:EC:FC:26:39,2.4_Tx_mcs2,16373321,2,Tx,2.4
406,2020-03-01,A8:9F:EC:FC:26:59,2.4_Tx_mcs2,16651266,2,Tx,2.4
407,2020-03-01,A8:9F:EC:FC:26:E9,2.4_Tx_mcs2,18990163,2,Tx,2.4
408,2020-03-01,A8:9F:EC:FC:26:ED,2.4_Tx_mcs2,23349062,2,Tx,2.4
409,2020-03-01,A8:9F:EC:FC:26:F5,2.4_Tx_mcs2,30058670,2,Tx,2.4
410,2020-03-01,A8:9F:EC:FC:26:F9,2.4_Tx_mcs2,38042851,2,Tx,2.4
411,2020-03-01,A8:9F:EC:FC:27:0D,2.4_Tx_mcs2,15573645,2,Tx,2.4
412,2020-03-01,A8:9F:EC:FC:27:11,2.4_Tx_mcs2,25860654,2,Tx,2.4
413,2020-03-01,A8:9F:EC:FC:27:21,2.4_Tx_mcs2,17666949,2,Tx,2.4
414,2020-03-01,A8:9F:EC:FC:27:55,2.4_Tx_mcs2,28388305,2,Tx,2.4
415,2020-03-01,A8:9F:EC:FC:27:E5,2.4_Tx_mcs2,8524684,2,Tx,2.4
416,2020-03-01,A8:9F:EC:FC:28:8D,2.4_Tx_mcs2,18566025,2,Tx,2.4
417,2020-03-01,A8:9F:EC:FC:28:D9,2.4_Tx_mcs2,11704987,2,Tx,2.4
418,2020-03-01,A8:9F:EC:FC:29:11,2.4_Tx_mcs2,13909118,2,Tx,2.4
419,2020-03-01,A8:9F:EC:FC:29:1D,2.4_Tx_mcs2,8646428,2,Tx,2.4
420,2020-03-01,A8:9F:EC:FC:29:9D,2.4_Tx_mcs2,3754461,2,Tx,2.4
421,2020-03-01,A8:9F:EC:FC:29:A5,2.4_Tx_mcs2,15883108,2,Tx,2.4
422,2020-03-01,A8:9F:EC:FC:29:F5,2.4_Tx_mcs2,6031437,2,Tx,2.4
423,2020-03-01,A8:9F:EC:FC:2A:01,2.4_Tx_mcs2,6691895,2,Tx,2.4
424,2020-03-01,A8:9F:EC:FC:2F:99,2.4_Tx_mcs2,35559179,2,Tx,2.4
425,2020-03-01,A8:9F:EC:FC:30:85,2.4_Tx_mcs2,7186705,2,Tx,2.4
426,2020-03-01,A8:9F:EC:FC:30:89,2.4_Tx_mcs2,10677239,2,Tx,2.4
427,2020-03-01,A8:9F:EC:FC:30:95,2.4_Tx_mcs2,19688893,2,Tx,2.4
428,2020-03-01,A8:9F:EC:FC:30:A5,2.4_Tx_mcs2,36995513,2,Tx,2.4
429,2020-03-01,A8:9F:EC:FC:30:AD,2.4_Tx_mcs2,25350934,2,Tx,2.4
430,2020-03-01,A8:9F:EC:FC:30:B5,2.4_Tx_mcs2,19529460,2,Tx,2.4
431,2020-03-01,A8:9F:EC:FC:30:C1,2.4_Tx_mcs2,17967893,2,Tx,2.4
432,2020-03-01,A8:9F:EC:FC:30:D1,2.4_Tx_mcs2,25225815,2,Tx,2.4
433,2020-03-01,A8:9F:EC:FC:30:D5,2.4_Tx_mcs2,5507144,2,Tx,2.4
434,2020-03-01,A8:9F:EC:FC:30:DD,2.4_Tx_mcs2,18247891,2,Tx,2.4
435,2020-03-01,A8:9F:EC:FC:30:E5,2.4_Tx_mcs2,48008583,2,Tx,2.4
436,2020-03-01,A8:9F:EC:FC:32:19,2.4_Tx_mcs2,20179590,2,Tx,2.4
437,2020-03-01,A8:9F:EC:FC:32:1D,2.4_Tx_mcs2,35876802,2,Tx,2.4
438,2020-03-01,A8:9F:EC:FC:32:4D,2.4_Tx_mcs2,6388365,2,Tx,2.4
439,2020-03-01,F8:2D:C0:BD:D1:5D,2.4_Tx_mcs2,7924027,2,Tx,2.4
440,2020-03-01,F8:2D:C0:BF:95:29,2.4_Tx_mcs2,8359294,2,Tx,2.4
441,2020-03-01,F8:2D:C0:BF:95:31,2.4_Tx_mcs2,19200986,2,Tx,2.4
442,2020-03-01,F8:2D:C0:BF:95:35,2.4_Tx_mcs2,8509190,2,Tx,2.4
443,2020-03-01,F8:2D:C0:BF:96:49,2.4_Tx_mcs2,15330483,2,Tx,2.4
444,2020-03-01,F8:2D:C0:BF:96:61,2.4_Tx_mcs2,17407238,2,Tx,2.4
445,2020-03-01,F8:2D:C0:BF:96:65,2.4_Tx_mcs2,25885359,2,Tx,2.4
446,2020-03-01,F8:2D:C0:BF:96:69,2.4_Tx_mcs2,18888578,2,Tx,2.4
447,2020-03-01,F8:2D:C0:BF:96:6D,2.4_Tx_mcs2,9851463,2,Tx,2.4
448,2020-03-01,F8:2D:C0:BF:96:75,2.4_Tx_mcs2,14234148,2,Tx,2.4
449,2020-03-01,F8:2D:C0:BF:96:79,2.4_Tx_mcs2,25506639,2,Tx,2.4
450,2020-03-02,A8:9F:EC:DA:91:3D,2.4_Tx_mcs2,215954,2,Tx,2.4
451,2020-03-02,A8:9F:EC:DA:B2:51,2.4_Tx_mcs2,9531,2,Tx,2.4
452,2020-03-02,A8:9F:EC:DA:B2:65,2.4_Tx_mcs2,47427,2,Tx,2.4
453,2020-03-02,A8:9F:EC:DA:B3:F9,2.4_Tx_mcs2,353332,2,Tx,2.4
454,2020-03-02,A8:9F:EC:DA:B5:91,2.4_Tx_mcs2,3665,2,Tx,2.4
455,2020-03-02,A8:9F:EC:DA:B6:09,2.4_Tx_mcs2,33459,2,Tx,2.4
456,2020-03-02,A8:9F:EC:DA:B9:89,2.4_Tx_mcs2,556007,2,Tx,2.4
457,2020-03-02,A8:9F:EC:DA:C4:1D,2.4_Tx_mcs2,61466,2,Tx,2.4
458,2020-03-02,A8:9F:EC:FB:EC:2D,2.4_Tx_mcs2,376026,2,Tx,2.4
459,2020-03-02,A8:9F:EC:FB:EC:99,2.4_Tx_mcs2,48838,2,Tx,2.4
460,2020-03-02,A8:9F:EC:FB:EC:A1,2.4_Tx_mcs2,81776,2,Tx,2.4
461,2020-03-02,A8:9F:EC:FB:EC:C5,2.4_Tx_mcs2,47452,2,Tx,2.4
462,2020-03-02,A8:9F:EC:FC:22:81,2.4_Tx_mcs2,70009,2,Tx,2.4
463,2020-03-02,A8:9F:EC:FC:22:BD,2.4_Tx_mcs2,373859,2,Tx,2.4
464,2020-03-02,A8:9F:EC:FC:26:39,2.4_Tx_mcs2,68491,2,Tx,2.4
465,2020-03-02,A8:9F:EC:FC:26:59,2.4_Tx_mcs2,68448,2,Tx,2.4
466,2020-03-02,A8:9F:EC:FC:26:ED,2.4_Tx_mcs2,30014,2,Tx,2.4
467,2020-03-02,A8:9F:EC:FC:26:F5,2.4_Tx_mcs2,231302,2,Tx,2.4
468,2020-03-02,A8:9F:EC:FC:26:F9,2.4_Tx_mcs2,2022212,2,Tx,2.4
469,2020-03-02,A8:9F:EC:FC:27:11,2.4_Tx_mcs2,33459,2,Tx,2.4
470,2020-03-02,A8:9F:EC:FC:27:21,2.4_Tx_mcs2,390173,2,Tx,2.4
471,2020-03-02,A8:9F:EC:FC:27:55,2.4_Tx_mcs2,28890,2,Tx,2.4
472,2020-03-02,A8:9F:EC:FC:27:E5,2.4_Tx_mcs2,62420,2,Tx,2.4
473,2020-03-02,A8:9F:EC:FC:28:D9,2.4_Tx_mcs2,123018,2,Tx,2.4
474,2020-03-02,A8:9F:EC:FC:29:11,2.4_Tx_mcs2,239845,2,Tx,2.4
475,2020-03-02,A8:9F:EC:FC:29:1D,2.4_Tx_mcs2,47452,2,Tx,2.4
476,2020-03-02,A8:9F:EC:FC:29:9D,2.4_Tx_mcs2,557860,2,Tx,2.4
477,2020-03-02,A8:9F:EC:FC:29:A5,2.4_Tx_mcs2,909519,2,Tx,2.4
478,2020-03-02,A8:9F:EC:FC:29:F5,2.4_Tx_mcs2,68448,2,Tx,2.4
479,2020-03-02,A8:9F:EC:FC:2A:01,2.4_Tx_mcs2,246857,2,Tx,2.4
480,2020-03-02,A8:9F:EC:FC:30:85,2.4_Tx_mcs2,23163,2,Tx,2.4
481,2020-03-02,A8:9F:EC:FC:30:89,2.4_Tx_mcs2,287230,2,Tx,2.4
482,2020-03-02,A8:9F:EC:FC:30:95,2.4_Tx_mcs2,376026,2,Tx,2.4
483,2020-03-02,A8:9F:EC:FC:30:B5,2.4_Tx_mcs2,417543,2,Tx,2.4
484,2020-03-02,A8:9F:EC:FC:30:C1,2.4_Tx_mcs2,239820,2,Tx,2.4
485,2020-03-02,A8:9F:EC:FC:30:D1,2.4_Tx_mcs2,2997088,2,Tx,2.4
486,2020-03-02,A8:9F:EC:FC:30:D5,2.4_Tx_mcs2,452062,2,Tx,2.4
487,2020-03-02,A8:9F:EC:FC:30:DD,2.4_Tx_mcs2,110732,2,Tx,2.4
488,2020-03-02,A8:9F:EC:FC:30:E5,2.4_Tx_mcs2,74865,2,Tx,2.4
489,2020-03-02,A8:9F:EC:FC:32:19,2.4_Tx_mcs2,47452,2,Tx,2.4
490,2020-03-02,A8:9F:EC:FC:32:1D,2.4_Tx_mcs2,239956,2,Tx,2.4
491,2020-03-02,A8:9F:EC:FC:32:4D,2.4_Tx_mcs2,468252,2,Tx,2.4
492,2020-03-02,F8:2D:C0:BD:D1:5D,2.4_Tx_mcs2,800038,2,Tx,2.4
493,2020-03-02,F8:2D:C0:BF:95:29,2.4_Tx_mcs2,187747,2,Tx,2.4
494,2020-03-02,F8:2D:C0:BF:95:31,2.4_Tx_mcs2,290869,2,Tx,2.4
495,2020-03-02,F8:2D:C0:BF:95:35,2.4_Tx_mcs2,30014,2,Tx,2.4
496,2020-03-02,F8:2D:C0:BF:96:49,2.4_Tx_mcs2,608683,2,Tx,2.4
497,2020-03-02,F8:2D:C0:BF:96:65,2.4_Tx_mcs2,219623,2,Tx,2.4
498,2020-03-02,F8:2D:C0:BF:96:69,2.4_Tx_mcs2,1735261,2,Tx,2.4
499,2020-03-02,F8:2D:C0:BF:96:6D,2.4_Tx_mcs2,889467,2,Tx,2.4
500,2020-03-02,F8:2D:C0:BF:96:75,2.4_Tx_mcs2,261787,2,Tx,2.4
501,2020-03-01,74:EA:E8:F2:C9:25,2.4_Tx_mcs3,6504399,3,Tx,2.4
502,2020-03-01,74:EA:E8:F2:CB:AD,2.4_Tx_mcs3,3602455,3,Tx,2.4
503,2020-03-01,74:EA:E8:F2:CD:4D,2.4_Tx_mcs3,4240952,3,Tx,2.4
504,2020-03-01,74:EA:E8:F2:CD:5D,2.4_Tx_mcs3,7189898,3,Tx,2.4
505,2020-03-01,74:EA:E8:F2:CD:61,2.4_Tx_mcs3,5034696,3,Tx,2.4
506,2020-03-01,74:EA:E8:F2:CD:65,2.4_Tx_mcs3,3759445,3,Tx,2.4
507,2020-03-01,74:EA:E8:F2:CD:6D,2.4_Tx_mcs3,4255931,3,Tx,2.4
508,2020-03-01,74:EA:E8:F2:CD:D5,2.4_Tx_mcs3,3877082,3,Tx,2.4
509,2020-03-01,74:EA:E8:F2:CD:D9,2.4_Tx_mcs3,3602071,3,Tx,2.4
510,2020-03-01,74:EA:E8:F2:CE:4D,2.4_Tx_mcs3,4931835,3,Tx,2.4
511,2020-03-01,74:EA:E8:F2:D2:69,2.4_Tx_mcs3,6399136,3,Tx,2.4
512,2020-03-01,A8:9F:EC:DA:90:21,2.4_Tx_mcs3,8527373,3,Tx,2.4
513,2020-03-01,A8:9F:EC:DA:90:41,2.4_Tx_mcs3,5029980,3,Tx,2.4
514,2020-03-01,A8:9F:EC:DA:90:8D,2.4_Tx_mcs3,4491162,3,Tx,2.4
515,2020-03-01,A8:9F:EC:DA:90:91,2.4_Tx_mcs3,6161275,3,Tx,2.4
516,2020-03-01,A8:9F:EC:DA:90:99,2.4_Tx_mcs3,4414070,3,Tx,2.4
517,2020-03-01,A8:9F:EC:DA:90:9D,2.4_Tx_mcs3,3767554,3,Tx,2.4
518,2020-03-01,A8:9F:EC:DA:90:A1,2.4_Tx_mcs3,4855228,3,Tx,2.4
519,2020-03-01,A8:9F:EC:DA:90:B1,2.4_Tx_mcs3,3601916,3,Tx,2.4
520,2020-03-01,A8:9F:EC:DA:91:1D,2.4_Tx_mcs3,4444056,3,Tx,2.4
521,2020-03-01,A8:9F:EC:DA:91:3D,2.4_Tx_mcs3,4013327,3,Tx,2.4
522,2020-03-01,A8:9F:EC:DA:91:49,2.4_Tx_mcs3,4705525,3,Tx,2.4
523,2020-03-01,A8:9F:EC:DA:91:4D,2.4_Tx_mcs3,4801155,3,Tx,2.4
524,2020-03-01,A8:9F:EC:DA:AD:51,2.4_Tx_mcs3,5071721,3,Tx,2.4
525,2020-03-01,A8:9F:EC:DA:AF:FD,2.4_Tx_mcs3,11216290,3,Tx,2.4
