"Timestamp","Current_IP","Current_MAC","Current_Location","2.4_Tx_mcs0","2.4_Tx_mcs1","2.4_Tx_mcs2","2.4_Tx_mcs3","2.4_Tx_mcs4","2.4_Tx_mcs5","2.4_Tx_mcs6","2.4_Tx_mcs7","2.4_Tx_mcs8","2.4_Tx_mcs9","2.4_Tx_mcs10","2.4_Tx_mcs11","2.4_Tx_mcs12","2.4_Tx_mcs13","2.4_Tx_mcs14","2.4_Tx_mcs15","2.4_Tx_mcs16","2.4_Tx_mcs17","2.4_Tx_mcs18","2.4_Tx_mcs19","2.4_Tx_mcs20","2.4_Tx_mcs21","2.4_Tx_mcs22","2.4_Tx_mcs23","5_Tx_mcs0","5_Tx_mcs1","5_Tx_mcs2","5_Tx_mcs3","5_Tx_mcs4","5_Tx_mcs5","5_Tx_mcs6","5_Tx_mcs7","5_Tx_mcs8","5_Tx_mcs9","2.4_Rx_mcs0","2.4_Rx_mcs1","2.4_Rx_mcs2","2.4_Rx_mcs3","2.4_Rx_mcs4","2.4_Rx_mcs5","2.4_Rx_mcs6","2.4_Rx_mcs7","2.4_Rx_mcs8","2.4_Rx_mcs9","2.4_Rx_mcs10","2.4_Rx_mcs11","2.4_Rx_mcs12","2.4_Rx_mcs13","2.4_Rx_mcs14","2.4_Rx_mcs15","2.4_Rx_mcs16","2.4_Rx_mcs17","2.4_Rx_mcs18","2.4_Rx_mcs19","2.4_Rx_mcs20","2.4_Rx_mcs21","2.4_Rx_mcs22","2.4_Rx_mcs23","5_Rx_mcs0","5_Rx_mcs1","5_Rx_mcs2","5_Rx_mcs3","5_Rx_mcs4","5_Rx_mcs5","5_Rx_mcs6","5_Rx_mcs7","5_Rx_mcs8","5_Rx_mcs9"
2020-03-01 00:36:03,2001:0558:4042:0046:AA9F:ECFF:FEDA:AD51,A8:9F:EC:DA:AD:51,Italian_Market,16,12013,17247,11915,13620,12897,7507,15429,0,94,160,3607,10558,21106,15381,56341,0,0,0,0,40,21,11,6,481751,140860,187062,123437,207940,280668,201546,187304,105495,39396,33486,26244,42085,1101502,46332,14475,9597,10539,13716,23072,33108,34272,59847,21936,9864,5100,422,297,9,1,6,0,5,3,124960,203971,167667,143306,136953,90987,62877,31047,8039,5609
2020-03-01 00:36:16,2001:0558:4042:0060:76EA:E8FF:FEF2:CDD5,74:EA:E8:F2:CD:D5,Fishtown,0,243976,359596,116156,114930,81116,43554,84308,0,159188,201028,135854,181483,105925,43226,80524,0,0,0,0,2078,119,85,38,1461714,294225,246363,169924,181765,176681,42778,26355,14827,297,578296,347232,425499,6814837,317521,111458,53296,67765,168491,149959,132441,106617,56825,12640,9833,8928,62060,39097,13966,691,187,191,38,4,135402,133907,57280,37502,30768,23410,13907,6343,1674,1115
2020-03-01 00:36:53,2001:0558:4042:0046:AA9F:ECFF:FEDA:B591,A8:9F:EC:DA:B5:91,Italian_Market,109,45081,70438,46470,55509,38741,17931,39015,0,818,1164,21940,45886,69013,37718,50516,0,0,0,0,372,149,93,167,3315831,306802,362548,286369,451469,512396,233808,182203,204583,6106,281042,148286,159515,21742671,163993,59025,28559,11359,59441,59439,56332,33240,15865,2122,638,301,2283,1048,543,150,82,4,0,,305650,292236,177239,155676,160293,126203,90738,44004,14453,9833
2020-03-01 00:37:52,2001:0558:4042:0046:AA9F:ECFF:FEDA:B5FD,A8:9F:EC:DA:B5:FD,Italian_Market,0,6715,10493,4271,3207,1559,713,1388,0,2126,3500,2527,3129,3145,718,1128,0,0,0,0,306,1,2,1,729996,140834,201552,155674,234770,286013,170005,141074,131640,44987,36696,8706,6868,248238,2645,1044,1006,1615,6125,3756,2485,2214,1029,211,153,93,2,2,0,0,0,0,0,0,138101,208677,169304,129996,115926,84205,50813,27922,6396,5850
2020-03-01 00:39:04,2001:0558:4042:0083:AA9F:ECFF:FEDA:B679,A8:9F:EC:DA:B6:79,South_St_Zone_2,0,199982,326706,222414,277536,244379,140200,383820,0,2093,2321,95991,182709,328360,214407,485445,0,0,0,0,3567,2348,1230,676,11631592,2185706,2656769,2475330,4136499,5674769,3501709,2547049,1904,,518872,431148,683578,23106365,812612,341866,159156,182663,208071,284349,414278,492449,526536,96062,48024,51872,8503,6060,5698,1868,1044,194,51,,2306662,3965095,2899663,1983793,1639769,1001323,546502,309224,101991,
2020-03-01 00:40:13,2001:0558:4042:0083:AA9F:ECFF:FEDA:B24D,A8:9F:EC:DA:B2:4D,South_St_Zone_2,0,4757,9442,4420,5125,5123,1728,874,0,38,19,557,1923,2421,746,1003,0,0,0,0,9,0,0,0,134808,50809,46149,29921,39147,38983,21619,19406,9046,12291,10637,8120,11427,13097,9204,1311,466,381,1814,1401,1236,372,136,1,3,13,16,0,0,0,0,0,0,0,58207,34049,23680,15066,14743,8987,6464,3439,1208,558
2020-03-01 00:40:56,2001:0558:4042:0083:AA9F:ECFF:FEDA:B251,A8:9F:EC:DA:B2:51,South_St_Zone_2,0,398843,551281,368425,759053,179678,99506,244335,0,3823,5714,411067,244479,409840,231699,324617,0,0,0,0,4365,950,704,2460,2861242,1059590,1266572,856203,1318776,1265069,876562,733361,490533,2,538675,400843,617739,836094,705820,313713,227610,298560,142391,220024,324910,435202,650124,249651,165412,180368,2372,2912,2278,1942,1794,1057,894,889,687127,1125688,576360,723854,963237,403027,394448,300282,67710,6288
2020-03-01 00:41:08,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9C5,A8:9F:EC:DA:B9:C5,Chestnut_Hill,11,206827,295578,207790,227607,231656,120666,246118,0,692,935,44499,88005,84785,47745,105051,0,0,0,0,870,454,266,133,18372442,6835113,7708462,4453390,5107292,7243069,6308394,7733378,2016,,505214,366205,563696,612556,585022,259974,149093,109101,83889,111521,113028,119174,91712,19785,5372,2731,576,873,763,194,62,1,1,2,4847193,6898969,5409079,4031897,2269168,1063767,711367,473564,104562,
2020-03-01 00:41:41,2001:0558:4042:000C:AA9F:ECFF:FEDA:B265,A8:9F:EC:DA:B2:65,South_St_Zone_2,0,205339,367296,218462,268344,192942,104314,288519,0,180859,206178,187283,278970,320799,245909,607364,0,0,0,0,2857,600,396,185,2057148,869212,1111961,872220,913927,965925,676138,435174,327532,1934,446251,342043,518006,7293895,746976,344625,261151,527893,143194,215924,347693,401216,521461,183296,105476,114962,20790,15123,8456,1503,440,63,75,15,565697,850521,498291,541001,592452,240684,229876,150884,60765,96767
2020-03-01 00:41:47,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D1,A8:9F:EC:DA:B9:D1,Chestnut_Hill,0,27817,41895,22170,23247,19942,11265,28060,0,17,80,5644,7301,9281,5204,11833,0,0,0,0,497,288,148,23,4125233,1103220,1055888,671880,738093,871214,411138,274968,164172,36,77178,50271,67022,1053834,34712,11970,4665,3652,14310,16695,10955,12188,4966,752,334,333,1125,1155,920,325,47,0,0,0,754926,908667,420446,216396,165119,88435,54394,57759,23222,14793
2020-03-01 00:42:39,2001:0558:4042:0046:AA9F:ECFF:FEDA:B269,A8:9F:EC:DA:B2:69,South_St_Zone_1,5,570035,901404,580419,640576,558842,277343,597179,0,4341,4983,184875,472910,677127,436511,883800,0,0,0,0,7781,6881,3823,2298,4019803,1947450,1989109,1371103,1434826,1413592,1064661,797893,513267,,1847940,1259938,1721520,1983474,1589151,636657,337428,355401,406858,581959,733050,776566,714030,207851,121766,115162,7552,10685,9588,7281,2953,89,7,,1149171,2028998,1172702,1022858,1083323,362596,389120,329980,104312,1
2020-03-01 00:42:44,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D5,A8:9F:EC:DA:B9:D5,Chestnut_Hill,0,43783,65873,41285,47203,28282,20757,55216,0,1758,221,24005,53222,76179,46927,76743,0,0,0,0,2818,1728,1392,409,1326217,347660,367190,238673,275771,311069,213205,201868,155220,10212,149327,110447,155233,1185253,123745,41925,23065,25094,41348,47648,58536,62912,60070,22081,15955,11974,730,791,522,120,62,1,0,4,232103,321328,174150,198173,229748,112008,119089,88361,25258,50508
2020-03-01 00:43:20,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D9,A8:9F:EC:DA:B9:D9,Chestnut_Hill,0,11349,15810,10596,12121,9726,4782,11493,0,37,94,3497,4901,6369,3531,5872,0,0,0,0,176,51,2,0,1941012,583438,596541,388050,449008,500298,243675,119916,77681,1430,35115,23274,34493,876637,20123,7121,3243,4692,9804,9502,7837,7679,4323,487,271,158,287,255,140,33,4,0,0,0,398354,357804,234235,113858,94023,52254,30942,19576,10614,7627
2020-03-01 00:43:26,2001:0558:4042:0080:AA9F:ECFF:FEDA:909D,A8:9F:EC:DA:90:9D,Northern_Liberties,0,53261,68886,45634,85078,14759,11053,35236,0,1115,1163,65889,35684,44376,20334,24791,0,0,0,0,4463,3070,2897,192,322534,97680,127847,114421,173319,207087,178883,125949,91122,18584,108986,87548,132629,1796685,132001,31949,17620,17334,17905,23407,27027,21694,23618,5241,2485,3798,2296,2523,2365,1109,333,34,0,0,75417,143924,114551,147329,183630,54038,35407,23897,3052,2522
2020-03-01 00:43:53,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9E5,A8:9F:EC:DA:B9:E5,Chestnut_Hill,0,19844,32423,14476,12446,10925,6447,20876,0,255,284,3163,6491,8794,4736,9097,0,0,0,0,164,180,122,28,1386881,434481,453076,241642,297456,368837,188973,114505,63390,1811,50236,24934,42754,3623449,26130,10753,5104,8325,10597,12791,11377,12808,11743,4296,2237,2688,894,276,158,94,285,7,0,0,231772,349438,224247,97193,78372,47224,27620,19659,10077,10115
2020-03-01 00:44:02,2001:0558:4042:0080:AA9F:ECFF:FEDA:90A1,A8:9F:EC:DA:90:A1,Northern_Liberties,0,40300,61439,35675,37999,34677,19934,70995,0,388,370,10248,18314,31680,21730,95099,0,0,0,0,303,390,513,340,2593658,1116599,1288967,952179,1490167,1821897,1369532,1167882,839312,,134214,104568,140994,149505,166700,57435,21126,21186,46037,61389,91273,70136,41004,5263,2363,2028,986,880,746,176,24,50,6,3,852639,1231825,737610,806972,962124,553501,387468,218462,69078,6040
2020-03-01 00:44:19,2001:0558:4042:0080:AA9F:ECFF:FEDA:B271,A8:9F:EC:DA:B2:71,Northern_Liberties,0,19909,29741,27188,42302,30035,21620,48537,0,1622,2658,25418,70487,71597,44475,114781,0,0,0,0,1254,331,597,2038,511443,151697,343348,103592,116505,143963,83933,60209,54256,60866,45424,40886,67424,1178984,124852,46030,33664,94345,30092,45404,70038,83540,147365,44073,37800,42444,4536,2048,1010,1362,3584,1162,263,65,154188,631091,52893,78030,103088,43947,55151,50134,14789,11325
2020-03-01 00:45:01,2001:0558:4042:0080:76EA:E8FF:FEF2:C925,74:EA:E8:F2:C9:25,Northern_Liberties,21,409745,597888,478807,576676,179772,96367,225984,0,6426,5550,416264,661287,878058,533897,824217,0,0,0,0,2794,2581,1763,1214,3041381,649627,1036084,784741,1625412,1274012,999297,948342,833588,,754166,582603,791248,4725740,894730,361872,263184,378969,266211,395104,476355,630675,984391,403138,324210,514344,1028,1506,1577,959,424,682,459,627,632605,570060,640748,814479,1185369,451533,530735,576440,291498,2012
2020-03-01 00:45:06,2001:0558:4042:004A:AA9F:ECFF:FEDA:BA75,A8:9F:EC:DA:BA:75,Fishtown,0,16420,18860,9744,10436,9173,6823,642961,0,1,0,3908,6011,11477,10129,18075,0,0,0,0,2,5,25,150,1804527,826477,733196,384862,840010,854427,722832,998833,757993,18158,146004,418418,189332,385508,24255,5031,3682,564,13322,15368,7148,15525,7632,1936,332,72,8,38,78,159,266,16,1,0,704641,1344733,791591,482450,398599,314228,291241,158176,95392,8149
2020-03-01 00:45:11,2001:0558:4042:0080:AA9F:ECFF:FEDA:B275,A8:9F:EC:DA:B2:75,Northern_Liberties,0,4131,3727,1878,1797,69,44,105,0,0,0,1365,1882,2902,1076,685,0,0,0,0,0,0,0,0,128677,57406,50094,17078,15730,18839,11641,2959,1474,153,9931,6425,9523,6636,9078,1220,352,93,433,378,30,4,0,0,0,0,0,0,0,0,0,0,0,0,33608,60952,15281,4126,1551,574,242,511,145,316
2020-03-01 00:45:37,2001:0558:4042:0080:AA9F:ECFF:FEDA:911D,A8:9F:EC:DA:91:1D,Northern_Liberties,0,189507,276711,123548,101158,94773,43489,78554,0,1,2,8040,17420,17053,6406,9117,0,0,0,0,12,27,5,7,10227306,3693060,4646202,1577617,1299968,1289898,693110,667546,523840,,322535,250604,340598,238431,193763,59304,25826,30506,48913,129216,77614,34154,12930,1397,1007,1458,206,101,53,30,58,2,0,0,1626501,2649554,1230509,611445,584722,356630,252528,210279,87472,61
2020-03-01 00:46:10,2001:0558:4042:004A:AA9F:ECFF:FEDA:C41D,A8:9F:EC:DA:C4:1D,Fishtown,1,161026,278354,243480,658352,139270,54375,92598,0,1572,1679,435238,424869,274006,99534,129766,0,0,0,0,957,604,190,108,11625113,3182656,4207406,2125500,2552927,2923326,1778027,1391282,8925,,411787,301315,489314,488561,470243,217801,111305,67446,126205,146493,175877,125753,126533,19431,2753,782,2749,2859,1319,164,149,0,0,0,2235203,3352395,2160184,904011,697397,404038,246620,143001,44799,33
2020-03-01 00:46:19,2001:0558:4042:006C:76EA:E8FF:FEF2:CBAD,74:EA:E8:F2:CB:AD,Northern_Liberties,1,162918,168019,70511,61880,38939,19645,23345,0,47298,83447,47583,62141,95855,26707,48844,0,0,0,0,28725,15085,3244,936,1872621,547046,637921,462048,677068,872440,494414,357234,198380,4604,462337,179450,225166,180009,167913,69335,31633,17859,75725,68489,62670,57151,46611,12991,5010,1738,13947,11364,7016,657,41,4,1,0,488953,641189,441464,283401,253861,143134,84511,57127,13453,9786
2020-03-01 00:46:33,2001:0558:4042:0080:AA9F:ECFF:FEDA:913D,A8:9F:EC:DA:91:3D,Northern_Liberties,0,452833,228119,117526,143617,47973,34243,141904,0,54071,124758,147662,223133,496013,504681,1904651,0,0,0,0,654,166,35,28,2033465,501249,645921,359310,4081397,1420116,1454655,1730479,719761,,620445,512754,410058,6915662,379637,183710,164396,263851,150779,196769,340450,466750,770250,306049,289934,430354,2763,3335,2179,405,409,108,35,0,326279,297330,339806,863604,4347459,621969,744774,397517,64387,112
2020-03-01 00:46:43,2001:0558:4042:000C:AA9F:ECFF:FEDA:B37D,A8:9F:EC:DA:B3:7D,South_St_Zone_2,0,124222,213414,128242,184526,379102,246334,479221,0,16007,27240,31873,59895,86386,18277,27379,0,0,0,0,35773,10828,2532,570,2685537,770243,851400,556958,825964,931935,390851,257050,213633,7049,175014,212870,249789,934672,160502,40503,29142,63697,59942,54906,43593,33758,22189,2799,1359,1215,11049,8068,4203,317,76,0,0,0,511179,617898,476326,256196,225274,146400,103057,63099,14653,11119
2020-03-01 00:46:58,2001:0558:4042:004A:AA9F:ECFF:FEDA:C421,A8:9F:EC:DA:C4:21,Fishtown,0,271006,445315,179910,172906,213185,124315,470865,0,29756,34636,55156,92798,156806,95021,338974,0,0,0,0,65425,70720,93970,318818,4879273,1772197,1900573,1690802,3876766,2853244,1602676,1295061,67607,,371507,406545,513103,4165819,720339,369190,258552,245070,130838,179193,229085,303626,433524,165295,119879,124022,26130,57523,131490,170223,330075,122599,102929,77639,1500998,3133794,2831296,1574913,1139044,681814,400730,222966,57495,
2020-03-01 00:47:29,2001:0558:4042:0080:AA9F:ECFF:FEDA:9149,A8:9F:EC:DA:91:49,Northern_Liberties,0,65457,91361,32008,24584,17403,7609,13236,0,3822,4801,10250,17807,24553,11758,23328,0,0,0,0,1893,1050,811,388,935237,434707,1239605,1130670,820557,815452,795440,648342,270494,1537,104289,72546,69665,1317547,48918,22421,11746,13537,28149,33897,38673,40722,31288,9468,3603,2249,655,647,228,176,8,0,0,0,303677,543877,542213,948689,1166006,270599,196700,112527,33464,2507
2020-03-01 00:47:35,2001:0558:4042:0039:AA9F:ECFF:FEDA:B391,A8:9F:EC:DA:B3:91,South_St_Zone_2,4098,1165764,1644778,789979,944564,1089802,425347,235827,0,368755,505589,376500,840247,1402275,301444,497019,0,0,0,0,46027,986,35,,19255937,4217930,5033579,2872328,4570559,5164529,2598691,2829443,1131,,2105892,1754301,3017350,2811055,2991035,1123810,540023,406523,686950,1053773,1181354,994056,814748,171150,88887,97852,97019,113803,143216,89728,68340,4322,376,,2645109,4682891,3450193,2853377,2022798,1220401,832826,445614,141371,
2020-03-01 00:48:04,2001:0558:4042:0080:76EA:E8FF:FEF2:CD5D,74:EA:E8:F2:CD:5D,Fishtown,0,61390,60552,27540,30334,11819,5785,14554,0,0,0,11167,17905,29932,11406,12246,0,0,0,0,169,49,62,78,3999113,1765555,1954900,1153407,1612663,1685967,1222721,787464,529446,,125311,75761,86564,59779,37825,7408,1934,1004,19666,17240,10887,8697,2782,80,39,49,358,398,338,293,21,0,0,0,1244085,1626009,683944,654415,634939,294157,217614,145530,42729,396
2020-03-01 00:48:30,2001:0558:4042:0083:AA9F:ECFF:FEDA:B3F5,A8:9F:EC:DA:B3:F5,South_St_Zone_1,0,85880,135836,67707,69571,57913,28187,47454,0,22236,20179,23872,45585,69154,35934,74210,0,0,0,0,4623,2017,772,436,4726052,2454562,2852741,1942580,4514973,3043231,1511254,887033,565714,,238175,154800,165800,385510,121392,43131,17392,21242,76822,79195,71994,77126,63384,20963,12185,10918,7185,3827,2916,1247,285,16,24,14,2866469,2212274,1424893,626882,494884,271748,175077,126540,35488,27
2020-03-01 00:49:03,2001:0558:4042:0046:AA9F:ECFF:FEDA:B3F9,A8:9F:EC:DA:B3:F9,South_St_Zone_1,0,73624,239417,241076,380869,450120,169836,295002,0,65,57,1410,6594,12677,4990,4728,0,0,0,0,3,22,16,11,1462073,557488,518748,283455,346960,552991,435254,348059,164933,4923,101731,94221,192421,359730,1265518,1272967,803709,420829,8206,6548,6880,7606,6531,2399,1883,1102,72,148,38,40,81,1,0,,310185,428990,341421,204355,192969,123413,71701,49058,13740,13896
2020-03-01 00:49:43,2001:0558:4042:0046:AA9F:ECFF:FEDA:B401,A8:9F:EC:DA:B4:01,Italian_Market,0,81803,136320,67704,73628,82569,49116,113660,0,330,346,14704,37029,66505,74943,115424,0,0,0,0,478,513,314,169,3049927,1020890,1158281,762190,923424,1133374,700686,379533,206815,4,225045,184740,261531,205426,196508,56744,38459,38459,46201,50917,60752,45991,40510,6685,3439,1410,941,443,939,612,366,124,0,0,544013,1226891,892202,328311,273591,157996,94710,45886,12557,1224
2020-03-01 00:49:50,2001:0558:4042:006C:76EA:E8FF:FEF2:CD65,74:EA:E8:F2:CD:65,Northern_Liberties,66,131047,249079,132898,136017,43753,24383,72857,0,4276,4915,78648,215625,78439,48626,104509,0,0,0,0,391,420,196,41,4629332,2408481,2478405,1159884,2043122,3322122,2501155,1156138,84019,,372276,383088,254701,2007473,171577,58900,31420,35611,133624,135215,106834,78915,49631,7590,3168,1943,1172,720,1098,102,19,0,0,0,1184214,1698871,1606368,1109091,1025930,484471,328456,177507,53295,
2020-03-01 00:50:26,2001:0558:4042:0046:AA9F:ECFF:FEDA:B585,A8:9F:EC:DA:B5:85,Italian_Market,0,122476,172010,92395,90998,80402,36108,63319,0,155,129,17584,41247,74394,49846,100252,0,0,0,0,196,84,123,467,1822546,495056,563100,496041,878188,1271992,965213,1065209,727513,110,264066,215819,224346,317601,164337,65759,35406,40284,122336,146888,106086,89535,71492,17943,11202,9720,165,363,352,556,518,106,26,24,480609,721491,647443,652473,687555,439917,279652,151548,30776,22454
2020-03-01 00:51:23,2001:0558:4042:0046:AA9F:ECFF:FEDA:B58D,A8:9F:EC:DA:B5:8D,Italian_Market,0,16572,28669,22220,27412,18629,7220,16666,0,1986,2288,10263,20818,39259,24708,57307,0,0,0,0,213,120,131,69,417083,146983,257883,659209,2077757,2138514,2327987,1373309,809785,3,56946,49851,82569,472667,111140,28063,14879,17044,24507,48135,43354,35144,32304,9542,4895,3687,567,484,385,122,109,8,3,4,161683,274751,277642,351285,558422,323806,139842,41957,11135,6383
2020-03-01 00:51:31,2001:0558:4042:0080:AA9F:ECFF:FEFB:EC2D,A8:9F:EC:FB:EC:2D,Northern_Liberties,16,12015,17255,11925,13676,12980,7516,15442,0,94,160,3608,10562,21131,15405,56450,0,0,0,0,40,21,11,6,485610,141922,188554,124122,209068,281700,202071,187693,106332,39528,33566,26286,42101,1104739,46385,14476,9602,10539,13741,23097,33213,34329,59856,21936,9864,5100,422,297,9,1,6,0,5,3,125592,204997,168164,143814,137237,91214,63133,31143,8065,5632
2020-03-01 00:52:07,2001:0558:4042:0046:AA9F:ECFF:FEDA:B591,A8:9F:EC:DA:B5:91,Italian_Market,0,243988,359600,116159,114938,81118,43554,84308,0,159188,201028,135856,181496,105936,43232,80580,0,0,0,0,2078,119,85,38,1461714,294225,246363,169924,181765,176681,42778,26355,14827,297,578454,347295,425543,6820280,317524,111458,53296,67766,168538,149982,132513,106641,56836,12645,9833,8928,62060,39097,13966,691,187,191,38,4,135402,133907,57280,37502,30768,23410,13907,6343,1674,1115
2020-03-01 00:52:41,2001:0558:4042:0046:AA9F:ECFF:FEDA:B5FD,A8:9F:EC:DA:B5:FD,Italian_Market,109,45087,70442,46479,55566,38745,17932,39027,0,818,1164,22119,46679,69732,37887,50562,0,0,0,0,372,149,93,167,3316837,306819,362593,286433,451561,512496,233818,182203,204583,6106,281140,148376,159800,21751401,164219,59069,28566,11359,59449,59500,56424,33261,15865,2122,638,301,2283,1048,543,150,82,4,0,,305669,292238,177242,155677,160294,126203,90738,44004,14455,9834
2020-03-01 00:52:52,2001:0558:4042:0060:76EA:E8FF:FEF2:CE4D,74:EA:E8:F2:CE:4D,Fishtown,0,124517,237014,272897,551241,52477,29339,42480,0,498,367,29806,50951,39790,20147,31040,0,0,0,0,751,1021,481,189,18087856,4516518,4208849,2300454,2069906,2155455,775812,479889,96417,,496748,108969,141449,2316788,143389,49380,20668,19265,706755,654229,341641,125675,39227,9803,7515,5441,1091,1086,1820,1422,797,12,2,0,2505712,3637358,1649581,430796,280035,123062,72227,65252,17073,12
2020-03-01 00:53:31,2001:0558:4042:0046:AA9F:ECFF:FEDA:B609,A8:9F:EC:DA:B6:09,Italian_Market,0,6715,10494,4273,3212,1580,734,1413,0,2126,3500,2527,3129,3145,718,1128,0,0,0,0,306,1,2,1,736172,141819,202430,156500,235979,288322,173947,144802,134397,45295,36714,8706,6887,248816,2656,1048,1039,1657,6126,3756,2485,2214,1029,211,153,93,2,2,0,0,0,0,0,0,139070,209470,170048,130910,117143,85763,51381,28149,6474,5865
2020-03-01 00:53:56,2001:0558:4042:0083:AA9F:ECFF:FEDA:B251,A8:9F:EC:DA:B2:51,South_St_Zone_2,1,301117,455710,285589,334759,280977,193695,604258,0,1277,1687,123922,218764,314651,202299,447158,0,0,0,0,3019,1987,1288,1009,15174210,2951406,3556737,2112551,2620875,2995683,1766762,1412089,8101,,923766,758764,1104499,1036793,1016892,366041,232498,328919,303639,349108,361905,337126,302983,64968,32780,19600,7818,5624,3827,1984,629,62,19,,2202562,3411666,2285033,1346897,1069399,640306,406237,214312,61443,
2020-03-01 00:54:38,2001:0558:4042:000C:AA9F:ECFF:FEDA:B265,A8:9F:EC:DA:B2:65,South_St_Zone_2,16,20424,39117,27342,32445,15675,3510,3774,0,459,668,16228,23334,44433,25906,23829,0,0,0,0,573,357,184,137,557190,106536,121611,87993,160024,228567,183693,165490,88844,46206,52667,37409,52983,4411653,61700,33925,30134,35760,14445,19229,32551,36145,38579,16536,9739,5420,1153,1160,900,888,203,9,0,1,104645,105682,77611,99105,186847,99717,90879,46791,13073,7901
2020-03-01 00:54:59,2001:0558:4042:0080:AA9F:ECFF:FEFB:ED61,A8:9F:EC:FB:ED:61,Northern_Liberties,0,200005,326707,222416,277541,244472,140409,384597,0,2093,2321,95991,182710,328363,214412,485460,0,0,0,0,3567,2348,1230,676,11634499,2187707,2658619,2476660,4138372,5676557,3502275,2547324,1905,,518899,431169,683643,23113188,812799,342614,159355,184110,208092,284373,414281,492452,526536,96062,48024,51872,8503,6060,5698,1868,1044,194,51,,2307465,3966442,2900201,1984109,1640150,1001625,546632,309282,102008,
2020-03-01 00:55:15,2001:0558:4042:0080:AA9F:ECFF:FEDA:9041,A8:9F:EC:DA:90:41,Northern_Liberties,0,49976,75681,49104,57311,49710,33278,17272,0,131,175,6451,62896,101757,54183,43100,0,0,0,0,41,60,23,21,529507,192921,226631,196758,377982,508640,442696,391054,278212,145054,96600,146778,54176,1982334,37873,15177,12136,10239,21872,23639,24843,24776,19330,5444,3407,4293,381,209,45,13,4,1,1,0,196397,279345,198851,266714,369546,217485,189726,96023,26646,17749
2020-03-01 00:55:33,2001:0558:4042:0072:AA9F:ECFF:FEDA:B989,A8:9F:EC:DA:B9:89,Chestnut_Hill,0,4789,9482,4445,5143,5142,1747,879,0,38,19,559,1935,2421,746,1003,0,0,0,0,9,0,0,0,142279,51326,46577,30205,39554,39379,21713,19596,9301,12355,10654,8139,11444,13162,9221,1311,467,384,1814,1405,1238,372,136,1,3,13,16,0,0,0,0,0,0,0,58839,34439,23796,15130,14881,9100,6504,3454,1211,562
2020-03-01 00:55:53,2001:0558:4042:0080:AA9F:ECFF:FEDA:908D,A8:9F:EC:DA:90:8D,Fishtown,0,95716,157046,86897,63974,24293,9895,21925,0,662,1076,21568,28983,43380,21966,32675,0,0,0,0,163,152,44,30,1425487,446111,556653,398665,693731,800501,370050,259748,291140,6321,240753,140919,152480,137691,79721,25856,13578,13803,33311,26059,21871,18126,10679,2226,1360,1032,1055,535,1706,417,99,2,8,5,356025,654635,461056,279107,243163,136473,98232,58818,19162,8588
2020-03-01 00:56:00,2001:0558:4042:0046:AA9F:ECFF:FEFC:2281,A8:9F:EC:FC:22:81,Italian_Market,0,398844,551282,368429,759066,179686,99508,244335,0,3823,5714,411067,244480,409846,231700,324634,0,0,0,0,4365,950,704,2460,2861769,1059845,1266804,856330,1318969,1265324,876701,733438,490541,2,538685,400857,617749,836121,705826,313714,227610,298560,142417,220058,324998,435246,650131,249651,165416,180369,2372,2912,2278,1942,1794,1057,894,889,687480,1125915,576533,723966,963272,403032,394457,300302,67726,6288
2020-03-01 00:56:16,2001:0558:4042:0039:AA9F:ECFF:FEDA:B26D,A8:9F:EC:DA:B2:6D,South_St_Zone_2,0,54301,60425,30798,28782,21530,9930,18459,0,9,18,5843,13659,23161,13491,27824,0,0,0,0,2,2,1,4,1094626,409208,672432,477940,577937,863257,663194,723366,313384,7780,95035,69046,83545,249076,48955,14206,8779,16093,22192,25927,42744,45425,50850,21960,11672,6828,14,21,1,4,0,0,0,0,491198,780550,760652,378127,361362,219807,146583,77294,21319,19512
2020-03-01 00:56:39,2001:0558:4042:0046:AA9F:ECFF:FEFC:22AD,A8:9F:EC:FC:22:AD,Italian_Market,11,206841,295593,207796,227615,231663,120668,246119,0,692,935,44499,88005,84787,47745,105051,0,0,0,0,870,454,266,133,18385748,6849440,7727214,4461356,5117768,7255568,6315765,7737097,2018,,505297,366249,563726,612593,585037,259974,149093,109101,83899,111530,113028,119174,91712,19785,5372,2731,576,873,763,194,62,1,1,2,4851977,6908992,5414631,4033731,2270312,1064611,711672,473709,104670,
2020-03-01 00:56:50,2001:0558:4042:0060:AA9F:ECFF:FEDA:9091,A8:9F:EC:DA:90:91,Northern_Liberties,0,205628,367755,218790,268762,193330,104420,288700,0,180859,206178,187284,278972,320803,245909,607364,0,0,0,0,2857,600,396,185,2059352,870366,1112924,872585,914285,966471,676388,435316,327830,1935,446469,342391,518564,7298683,747671,345148,261450,528114,143194,215928,347710,401238,521479,183297,105476,114963,20790,15123,8456,1503,440,63,75,15,566717,851495,498538,541395,592907,240819,229974,151024,60782,96767
